Channels,Name,Function,Range/Arg1,Res/Arg2,NPLC,Channel Delay (Seconds),Scale,Gain (M),Offset (B),Label,Test,Low,High,Delta,After N,Alarm,,,,,,,,,,,,,
101,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
102,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
103,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
104,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
105,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
106,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
107,,Temp (Type B),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
108,,Temp (Type B),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
109,,Temp (Type B),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
110,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
111,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
112,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
113,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09 15:46:52.689,236,153.68372,553.377334,299.857906,506.854366,-9.9E+37,26.386493,534.186731,479.571448,454.829502,433.132191,580.45645,273.882657,205.978715,,,,,,,,,,,,,,,
2024-04-09 15:46:55.689,237,154.592089,553.905085,300.245347,507.288181,-9.9E+37,26.3740571,534.46761,479.890435,455.181512,433.52697,580.638695,274.300203,206.971441,,,,,,,,,,,,,,,
2024-04-09 15:46:58.689,238,155.061123,553.937105,300.619631,507.692336,-9.9E+37,26.3901537,534.846716,480.458243,455.718396,433.913559,580.952215,274.696612,207.262791,,,,,,,,,,,,,,,
2024-04-09 15:47:01.689,239,155.33488,554.605373,301.00011,508.129067,-9.9E+37,26.3671393,534.970442,480.746859,456.22741,434.262521,581.457078,275.166622,207.49869,,,,,,,,,,,,,,,
2024-04-09 15:47:04.689,240,155.79724,554.948508,301.417487,508.554023,-9.9E+37,26.3541563,535.376393,481.264464,456.452608,434.648754,581.411452,275.581046,208.423256,,,,,,,,,,,,,,,
2024-04-09 15:47:07.689,241,155.540223,555.525351,301.785854,508.959485,-9.9E+37,26.3782986,535.673155,481.447907,457.112149,435.041785,581.96595,276.009317,208.363017,,,,,,,,,,,,,,,
2024-04-09 15:47:10.689,242,156.079974,556.074445,302.188293,509.391504,-9.9E+37,26.3687236,535.937832,481.752785,457.40063,435.442329,582.475095,276.43246,209.801861,,,,,,,,,,,,,,,
2024-04-09 15:47:13.689,243,156.377611,556.44844,302.548129,509.825978,-9.9E+37,26.2563265,536.455617,482.253286,457.963049,435.835881,582.781282,276.8463,208.913942,,,,,,,,,,,,,,,
2024-04-09 15:47:16.689,244,156.977402,556.821382,302.949536,510.253377,-9.9E+37,26.1709964,536.72524,482.583487,458.305957,436.238636,583.115084,277.263693,210.490558,,,,,,,,,,,,,,,
2024-04-09 15:47:19.689,245,157.434719,557.23162,303.339172,510.710105,-9.9E+37,26.0589669,537.069376,483.1355,458.814994,436.609409,583.231029,277.68748,211.145102,,,,,,,,,,,,,,,
2024-04-09 15:47:22.689,246,158.051374,557.422371,303.719276,511.126444,-9.9E+37,26.0529983,537.198648,483.614202,459.145622,436.969418,583.937501,278.101523,211.999895,,,,,,,,,,,,,,,
2024-04-09 15:47:25.689,247,158.181622,557.79974,304.098677,511.565633,-9.9E+37,26.0409688,537.563673,483.821561,459.586153,437.336958,583.765839,278.528125,212.357522,,,,,,,,,,,,,,,
2024-04-09 15:47:28.689,248,158.890948,558.01211,304.488732,511.993223,-9.9E+37,26.169243,537.935548,484.253256,459.877824,437.71995,584.393585,278.940971,212.081115,,,,,,,,,,,,,,,
2024-04-09 15:47:31.689,249,158.930935,557.950567,304.88438,512.400651,-9.9E+37,26.2660702,538.0794,484.616377,460.626449,438.048828,584.589637,279.343097,212.490926,,,,,,,,,,,,,,,
2024-04-09 15:47:34.689,250,159.220382,557.950422,305.253507,512.801272,-9.9E+37,26.188944,538.520886,484.847357,460.696315,438.433861,584.636611,279.774723,212.366075,,,,,,,,,,,,,,,
2024-04-09 15:47:37.689,251,159.518596,558.162434,305.648019,513.192323,-9.9E+37,26.0695175,538.81694,485.313037,461.325483,438.810284,584.92003,280.206243,211.932793,,,,,,,,,,,,,,,
2024-04-09 15:47:40.689,252,159.747004,558.389457,306.053544,513.591363,-9.9E+37,26.0832837,539.08776,485.835345,461.749743,439.140483,585.186128,280.603004,211.978309,,,,,,,,,,,,,,,
2024-04-09 15:47:43.689,253,159.887999,559.029164,306.427695,513.98977,-9.9E+37,26.2929815,539.269123,486.145694,462.182821,439.524989,585.329262,281.021676,212.135708,,,,,,,,,,,,,,,
2024-04-09 15:47:46.689,254,160.794133,559.444961,306.824193,514.372111,-9.9E+37,26.3027693,539.685729,486.436029,462.56204,439.894805,585.710013,281.413486,213.647312,,,,,,,,,,,,,,,
2024-04-09 15:47:49.689,255,160.679751,559.607047,307.208797,514.765943,-9.9E+37,26.1853785,539.890444,486.80169,463.03424,440.25532,585.874053,281.829127,214.626891,,,,,,,,,,,,,,,
2024-04-09 15:47:52.689,256,161.372093,559.734068,307.570837,515.148503,-9.9E+37,26.1515839,540.188424,487.161129,463.215376,440.607893,586.201438,282.212985,215.964978,,,,,,,,,,,,,,,
2024-04-09 15:47:55.689,257,161.510089,559.910261,307.964173,515.575943,-9.9E+37,26.0809778,540.597739,487.487302,463.813221,441.082176,586.455999,282.583494,216.167236,,,,,,,,,,,,,,,
2024-04-09 15:47:58.689,258,161.710644,581.693566,308.378925,517.386874,-9.9E+37,26.1157435,543.105914,487.722803,464.262211,442.906315,589.374297,282.652029,218.298334,,,,,,,,,,,,,,,
2024-04-09 15:48:01.689,259,161.71141,592.178135,308.810795,518.202342,-9.9E+37,26.1275666,544.962817,488.148752,464.753872,443.832456,594.189156,283.104014,219.998711,,,,,,,,,,,,,,,
2024-04-09 15:48:04.689,260,161.608521,602.584035,309.261713,518.822031,-9.9E+37,26.0194162,546.438388,489.357909,465.569907,444.743419,600.824861,283.563848,219.803636,,,,,,,,,,,,,,,
2024-04-09 15:48:07.689,261,161.012836,608.933582,309.703975,519.651402,-9.9E+37,25.9559708,548.224622,491.203164,466.399979,445.728376,607.996292,283.96291,218.994492,,,,,,,,,,,,,,,
2024-04-09 15:48:10.689,262,160.845658,617.017254,310.198637,520.629234,-9.9E+37,25.986467,549.919366,492.943314,467.604534,446.747588,614.327862,284.386483,218.373731,,,,,,,,,,,,,,,
2024-04-09 15:48:13.689,263,160.678107,626.363534,310.707854,521.794361,-9.9E+37,25.9863348,551.596932,494.124899,468.264027,447.744346,619.753432,284.762109,217.77811,,,,,,,,,,,,,,,
2024-04-09 15:48:16.689,264,160.608265,639.964146,311.197272,523.111893,-9.9E+37,26.2120303,553.246497,495.562347,468.90975,448.711195,626.11407,285.149391,218.389631,,,,,,,,,,,,,,,
2024-04-09 15:48:19.689,265,159.900181,652.139643,311.749507,524.290492,-9.9E+37,26.2575337,555.067809,496.676561,469.842077,449.79349,631.087876,285.55546,218.845042,,,,,,,,,,,,,,,
2024-04-09 15:48:22.689,266,160.036986,666.233474,312.265042,525.512151,-9.9E+37,26.4219445,556.637037,497.738418,470.752336,450.783863,634.980524,285.96088,218.072689,,,,,,,,,,,,,,,
2024-04-09 15:48:25.689,267,159.52197,673.767891,312.787944,526.681414,-9.9E+37,26.5394835,558.199636,498.821557,471.523475,451.815552,638.054573,286.370619,217.68311,,,,,,,,,,,,,,,
2024-04-09 15:48:28.689,268,159.271337,679.687321,313.323207,527.782569,-9.9E+37,26.5752164,560.25926,499.968398,472.698866,452.899245,641.737313,286.763599,218.83555,,,,,,,,,,,,,,,
2024-04-09 15:48:31.689,269,159.006273,687.987997,313.867542,529.03073,-9.9E+37,26.3768077,561.614864,501.177075,473.374202,453.889929,644.775749,287.18188,218.292592,,,,,,,,,,,,,,,
2024-04-09 15:48:34.689,270,158.567297,695.508648,314.391148,530.259291,-9.9E+37,26.1427048,563.339148,502.371137,474.534446,454.941311,646.804274,287.574372,218.07001,,,,,,,,,,,,,,,
2024-04-09 15:48:37.689,271,158.512651,700.86776,314.931277,531.443436,-9.9E+37,26.0605628,564.967092,503.655286,475.323052,455.998552,649.111027,287.988437,218.416241,,,,,,,,,,,,,,,
2024-04-09 15:48:40.689,272,157.847357,706.023742,315.472202,532.590864,-9.9E+37,26.0663784,566.293041,504.72183,476.348367,457.099489,652.147454,288.3797,219.869377,,,,,,,,,,,,,,,
2024-04-09 15:48:43.689,273,157.124401,709.834077,315.979731,533.867137,-9.9E+37,26.0108221,567.687673,506.084526,477.217959,458.073091,653.631922,288.797775,220.109933,,,,,,,,,,,,,,,
2024-04-09 15:48:46.689,274,157.259757,715.187285,316.526673,534.976514,-9.9E+37,26.0343278,569.188512,507.250203,478.1382,459.100376,655.97658,289.196013,219.438637,,,,,,,,,,,,,,,
2024-04-09 15:48:49.689,275,156.589412,718.806471,317.060198,536.172247,-9.9E+37,26.1419902,570.471988,508.511883,479.093312,460.102705,657.84479,289.588697,219.406576,,,,,,,,,,,,,,,
2024-04-09 15:48:52.689,276,156.320505,724.226792,317.60072,537.340418,-9.9E+37,26.1604155,571.94949,509.618676,480.186411,461.157961,659.520831,289.963717,219.454863,,,,,,,,,,,,,,,
