timestamp,scan_number,ch_00,system_file,system_id
2025-11-21 15:21:49.126,2925,451.781123,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:50.079,2926,450.409012,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:51.079,2927,449.023458,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:52.079,2928,447.67105,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:53.079,2929,446.421651,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:54.079,2930,445.338746,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:55.079,2931,444.361028,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:56.079,2932,443.501818,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:57.079,2933,442.704799,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:58.079,2934,441.975486,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:21:59.079,2935,441.335441,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:00.079,2936,440.716465,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:01.078,2937,440.158666,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:02.079,2938,439.633945,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:03.079,2939,439.139883,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:04.079,2940,438.679555,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:05.079,2941,438.253106,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:06.079,2942,437.845439,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:07.079,2943,437.460902,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:08.079,2944,437.075798,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:09.079,2945,436.734281,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:10.079,2946,436.383687,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:11.079,2947,436.059474,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:12.078,2948,435.754009,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:13.079,2949,435.470613,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:14.079,2950,435.179034,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:15.079,2951,434.918818,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:16.078,2952,434.639788,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:17.079,2953,434.380141,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:18.079,2954,434.134988,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:19.079,2955,433.888052,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:20.079,2956,433.668552,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:21.079,2957,433.462492,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:22.079,2958,433.247104,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:23.078,2959,433.037703,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:24.079,2960,432.851112,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:25.079,2961,432.634506,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:26.079,2962,432.441928,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:27.079,2963,432.228919,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:28.079,2964,432.027103,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:29.079,2965,431.844715,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:30.078,2966,431.677458,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:31.078,2967,431.487296,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:32.079,2968,431.319776,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:33.079,2969,431.161604,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:34.078,2970,431.002479,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:35.079,2971,430.847212,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:36.079,2972,430.695128,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:37.078,2973,430.552611,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:38.078,2974,430.411463,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:39.079,2975,430.226444,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:40.079,2976,430.088366,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:41.079,2977,429.964529,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:42.078,2978,429.790719,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:43.079,2979,429.662457,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:44.079,2980,429.530472,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:45.078,2981,429.387552,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:46.079,2982,429.243782,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:47.079,2983,429.131034,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:48.079,2984,429.011175,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:49.079,2985,428.874714,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:50.079,2986,428.766698,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:51.078,2987,428.668418,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:52.079,2988,428.547574,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:53.079,2989,428.457615,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:54.079,2990,428.365882,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:55.079,2991,428.268531,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:56.079,2992,428.196277,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:57.079,2993,428.137122,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:58.078,2994,428.06567,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:22:59.079,2995,427.997586,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:00.078,2996,427.918013,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:01.079,2997,427.838219,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:02.079,2998,427.749498,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:03.079,2999,427.647039,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:04.079,3000,427.553638,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:05.079,3001,427.470176,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:06.078,3002,427.372545,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:07.078,3003,427.280947,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:08.079,3004,427.194282,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:09.079,3005,427.190842,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:10.079,3006,426.833191,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:11.079,3007,426.718301,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:12.079,3008,426.715464,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:13.079,3009,426.679982,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:14.078,3010,426.749393,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:15.078,3011,426.932532,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:16.079,3012,426.517427,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:17.078,3013,426.35798,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:18.079,3014,426.282854,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:19.095,3015,426.19287,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:20.079,3016,426.137913,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:21.079,3017,426.073945,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:22.079,3018,425.981596,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:23.079,3019,425.910462,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:24.079,3020,425.843732,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:25.078,3021,425.681988,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:26.078,3022,425.465435,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:27.078,3023,425.251632,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:28.079,3024,425.095898,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:29.079,3025,424.966485,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:30.079,3026,424.8544,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:31.079,3027,424.764714,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:32.079,3028,424.67234,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:33.079,3029,424.582002,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:34.078,3030,424.522122,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:35.078,3031,424.417486,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:36.078,3032,424.361907,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:37.079,3033,424.273574,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:38.078,3034,424.204533,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:39.078,3035,424.128623,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:40.078,3036,424.079838,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:41.079,3037,424.00217,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:42.079,3038,423.928664,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:43.078,3039,423.87387,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:44.079,3040,423.809516,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:45.079,3041,423.74532,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:46.079,3042,423.67834,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:47.079,3043,423.62193,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:48.079,3044,423.556879,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:49.078,3045,423.492082,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:50.079,3046,423.428829,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:51.079,3047,423.34316,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:52.079,3048,423.321264,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:53.079,3049,423.246253,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:54.079,3050,423.208798,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:55.079,3051,423.152365,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:56.079,3052,423.099341,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:57.079,3053,423.059927,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:58.079,3054,422.995286,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:23:59.079,3055,422.920798,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:00.079,3056,422.86716,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:01.079,3057,422.800269,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:02.079,3058,422.756381,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:03.078,3059,422.689342,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:04.079,3060,422.652786,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:05.079,3061,422.569648,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:06.079,3062,422.520065,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:07.079,3063,422.462863,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:08.078,3064,422.409582,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:09.079,3065,422.351497,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:10.079,3066,422.320295,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:11.078,3067,422.268719,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:12.079,3068,422.185365,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:13.079,3069,422.129546,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:14.079,3070,422.063024,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:15.078,3071,422.018813,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:16.078,3072,421.963719,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:17.078,3073,421.917702,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:18.078,3074,421.871193,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:19.078,3075,421.822398,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:20.078,3076,421.793818,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:21.079,3077,421.736774,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:22.079,3078,421.713506,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:23.079,3079,421.674933,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:24.078,3080,421.639365,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:25.079,3081,421.617046,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:26.079,3082,421.626509,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:27.078,3083,421.61539,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:28.079,3084,421.586646,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:29.079,3085,421.561394,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:30.079,3086,421.549688,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:31.079,3087,421.50973,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:32.078,3088,421.501607,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:33.078,3089,421.457095,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:34.079,3090,421.418641,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:35.078,3091,421.43582,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:36.079,3092,421.580485,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:37.079,3093,421.416533,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:38.078,3094,421.449044,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:39.078,3095,421.564795,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:40.079,3096,421.591527,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:41.078,3097,421.798096,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:42.078,3098,421.874442,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:43.079,3099,421.531751,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:44.078,3100,421.313928,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:45.079,3101,421.178199,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:46.079,3102,421.116948,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:47.079,3103,421.080439,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:48.079,3104,421.054088,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:49.078,3105,421.048541,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:50.079,3106,421.017486,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:51.106,3107,420.875065,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:52.079,3108,420.725657,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:53.079,3109,420.602279,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:54.078,3110,420.506639,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:55.079,3111,420.43306,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:56.079,3112,420.370418,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:57.079,3113,420.313129,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:58.079,3114,420.264836,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:24:59.079,3115,420.232097,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:00.079,3116,420.204549,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:01.079,3117,420.147731,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:02.079,3118,420.109553,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:03.079,3119,420.077256,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:04.078,3120,420.062271,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:05.079,3121,420.017822,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:06.079,3122,419.996616,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:07.079,3123,419.960787,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:08.079,3124,419.936943,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:09.079,3125,419.905242,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:10.079,3126,419.863938,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:11.079,3127,419.831252,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:12.079,3128,419.823319,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:13.079,3129,419.799125,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:14.078,3130,419.740722,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:15.078,3131,419.715669,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:16.079,3132,419.676422,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:17.079,3133,419.65842,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:18.078,3134,419.623046,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:19.078,3135,419.598119,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:20.079,3136,419.580823,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:21.078,3137,419.542904,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:22.078,3138,419.518402,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:25:23.079,3139,419.472505,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
