Address,USB0::0x2A8D::0x5101::MY58027919::0::INSTR,,,,,,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY58027919,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.02.03-01.00-02.01-00.02-02.00-03-02,,,,,,,,,,,,,,,,,,,,,
Start Time,2025-11-21 13:39:21.884,,,,,,,,,,,,,,,,,,,,,
Stop Time,2025-11-21 14:25:30.951,,,,,,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,
Total Channels,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Channel Configuration,,,,,,,,,,,,,,,,,,,,,,
Channels,Name,Function,Range/Arg1,Res/Arg2,NPLC,Channel Delay (Seconds),Scale,Function,Gain (M),Offset (B),Label,Test,Low,High,Delta,After N,Alarm,,,,,
101,,Temp (Type K),None,C,1,0.0006,False,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Relay Information,,,,,,,,,,,,,,,,,,,,,,
DAQ970A,,,,,,,,,,,,,,,,,,,,,,
Channel ID,,,,,,,,,,,,,,,,,,,,,,
Odometer,,,,,,,,,,,,,,,,,,,,,,
SCD,,,,,,,,,,,,,,,,,,,,,,
Channel ID,101,,,,,,,,,,,,,,,,,,,,,
Odometer,-1,,,,,,,,,,,,,,,,,,,,,
DAQM901A,,,,,,,,,,,,,,,,,,,,,,
Channel ID,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
Odometer,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,,,
Channel ID,,,,,,,,,,,,,,,,,,,,,,
Odometer,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Scan Control Configuration,,,,,,,,,,,,,,,,,,,,,,
Start Data Logging,Immediately with Start Button,,,,,,,,,,,,,,,,,,,,,
Scan Interval,00:00:00:01.000,,,,,,,,,,,,,,,,,,,,,
Stop Data Logging,Immediately with Stop Button,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Unstrained Infomation,,,,,,,,,,,,,,,,,,,,,,
Channels,Offset,Units,,,,,,,,,,,,,,,,,,,,
-,-,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Calibration,,,,,,,,,,,,,,,,,,,,,,
Calibration Date/Time:,-,,,,,,,,,,,,,,,,,,,,,
Calibration Temperature:,-,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Auto Calibration ,,,,,,,,,,,,,,,,,,,,,,
ACAL Date/Time:,-,,,,,,,,,,,,,,,,,,,,,
ACAL Temperature:,-,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
User Description,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Scan Sweep Time (Sec),Scan Number,101Time (Sec),101 (°C),,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:21.958,1,2025-11-21 13:39:21.958,23.6057955,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:22.951,2,2025-11-21 13:39:22.951,23.5948337,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:23.951,3,2025-11-21 13:39:23.951,23.6084687,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:24.951,4,2025-11-21 13:39:24.951,23.6003236,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:25.951,5,2025-11-21 13:39:25.951,23.5972112,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:26.951,6,2025-11-21 13:39:26.951,23.6068107,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:27.951,7,2025-11-21 13:39:27.951,23.6047993,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:28.951,8,2025-11-21 13:39:28.951,23.6112257,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:29.951,9,2025-11-21 13:39:29.951,23.5964188,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:30.951,10,2025-11-21 13:39:30.951,23.6020175,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:31.951,11,2025-11-21 13:39:31.951,23.6003962,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:32.951,12,2025-11-21 13:39:32.951,23.6131399,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:33.951,13,2025-11-21 13:39:33.951,23.604079,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:34.951,14,2025-11-21 13:39:34.951,23.6011302,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:35.951,15,2025-11-21 13:39:35.951,23.591704,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:36.951,16,2025-11-21 13:39:36.951,23.6125239,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:37.951,17,2025-11-21 13:39:37.951,23.5887506,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:38.951,18,2025-11-21 13:39:38.951,23.6078174,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:39.951,19,2025-11-21 13:39:39.951,23.6130712,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:40.951,20,2025-11-21 13:39:40.951,23.5973324,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:41.951,21,2025-11-21 13:39:41.951,23.5855888,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:42.951,22,2025-11-21 13:39:42.951,23.6048416,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:43.951,23,2025-11-21 13:39:43.951,23.6023211,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:44.951,24,2025-11-21 13:39:44.951,23.5890427,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:45.951,25,2025-11-21 13:39:45.951,23.5960715,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:46.951,26,2025-11-21 13:39:46.951,23.5959335,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:47.951,27,2025-11-21 13:39:47.951,23.6052973,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:48.951,28,2025-11-21 13:39:48.951,23.5982751,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:49.951,29,2025-11-21 13:39:49.951,23.5964702,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:50.951,30,2025-11-21 13:39:50.951,23.5801041,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:51.951,31,2025-11-21 13:39:51.951,23.6088855,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:52.951,32,2025-11-21 13:39:52.951,23.578851,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:53.951,33,2025-11-21 13:39:53.951,23.5688834,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:54.951,34,2025-11-21 13:39:54.951,23.5982636,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:55.951,35,2025-11-21 13:39:55.951,23.5942632,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:56.951,36,2025-11-21 13:39:56.951,23.5944529,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:57.951,37,2025-11-21 13:39:57.951,23.5979938,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:58.951,38,2025-11-21 13:39:58.951,23.5792142,,,,,,,,,,,,,,,,,,,
2025-11-21 13:39:59.951,39,2025-11-21 13:39:59.951,23.5794092,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:00.951,40,2025-11-21 13:40:00.951,23.5838641,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:01.951,41,2025-11-21 13:40:01.951,23.5866862,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:02.951,42,2025-11-21 13:40:02.951,23.5619344,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:03.951,43,2025-11-21 13:40:03.951,23.5804383,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:04.951,44,2025-11-21 13:40:04.951,23.5751807,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:05.951,45,2025-11-21 13:40:05.951,23.5678844,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:06.951,46,2025-11-21 13:40:06.951,23.5596301,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:07.951,47,2025-11-21 13:40:07.951,23.5654129,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:08.951,48,2025-11-21 13:40:08.951,23.5697049,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:09.951,49,2025-11-21 13:40:09.951,23.5589957,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:10.951,50,2025-11-21 13:40:10.951,23.5687892,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:11.951,51,2025-11-21 13:40:11.951,23.5397711,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:12.951,52,2025-11-21 13:40:12.951,23.5542133,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:13.951,53,2025-11-21 13:40:13.951,23.5500219,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:14.951,54,2025-11-21 13:40:14.951,23.551379,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:15.951,55,2025-11-21 13:40:15.951,23.5589385,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:16.951,56,2025-11-21 13:40:16.951,23.5662706,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:17.951,57,2025-11-21 13:40:17.951,23.5624824,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:18.951,58,2025-11-21 13:40:18.951,23.5462398,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:19.951,59,2025-11-21 13:40:19.951,23.5442677,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:20.951,60,2025-11-21 13:40:20.951,23.5458316,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:21.951,61,2025-11-21 13:40:21.951,23.5350589,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:22.951,62,2025-11-21 13:40:22.951,23.5289774,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:23.951,63,2025-11-21 13:40:23.951,23.5510402,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:24.951,64,2025-11-21 13:40:24.951,23.5504423,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:25.951,65,2025-11-21 13:40:25.951,23.5732938,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:26.951,66,2025-11-21 13:40:26.951,23.53705,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:27.951,67,2025-11-21 13:40:27.951,23.5377513,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:28.951,68,2025-11-21 13:40:28.951,23.5277887,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:29.951,69,2025-11-21 13:40:29.951,23.552904,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:30.951,70,2025-11-21 13:40:30.951,23.5162456,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:31.951,71,2025-11-21 13:40:31.951,23.5325933,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:32.951,72,2025-11-21 13:40:32.951,23.5408424,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:33.951,73,2025-11-21 13:40:33.951,23.5446766,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:34.951,74,2025-11-21 13:40:34.951,23.5347949,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:35.951,75,2025-11-21 13:40:35.951,23.5280117,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:36.951,76,2025-11-21 13:40:36.951,23.5440866,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:37.951,77,2025-11-21 13:40:37.951,23.5245186,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:38.951,78,2025-11-21 13:40:38.951,23.5354798,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:39.951,79,2025-11-21 13:40:39.951,23.5356975,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:40.951,80,2025-11-21 13:40:40.951,23.5306962,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:41.951,81,2025-11-21 13:40:41.951,23.5211873,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:42.951,82,2025-11-21 13:40:42.951,23.5117998,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:43.951,83,2025-11-21 13:40:43.951,23.5247921,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:44.951,84,2025-11-21 13:40:44.951,23.5173538,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:45.951,85,2025-11-21 13:40:45.951,23.5120708,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:46.951,86,2025-11-21 13:40:46.951,23.5152843,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:47.951,87,2025-11-21 13:40:47.951,23.5088059,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:48.951,88,2025-11-21 13:40:48.951,23.527943,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:49.951,89,2025-11-21 13:40:49.951,23.5251209,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:50.951,90,2025-11-21 13:40:50.951,23.5373772,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:51.951,91,2025-11-21 13:40:51.951,23.5150468,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:52.951,92,2025-11-21 13:40:52.951,23.5258859,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:53.951,93,2025-11-21 13:40:53.951,23.5442754,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:54.951,94,2025-11-21 13:40:54.951,23.534349,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:55.951,95,2025-11-21 13:40:55.951,23.5256227,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:56.951,96,2025-11-21 13:40:56.951,23.5243966,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:57.951,97,2025-11-21 13:40:57.951,23.505886,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:58.951,98,2025-11-21 13:40:58.951,23.5154633,,,,,,,,,,,,,,,,,,,
2025-11-21 13:40:59.951,99,2025-11-21 13:40:59.951,23.5078061,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:00.951,100,2025-11-21 13:41:00.951,23.5086663,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:01.951,101,2025-11-21 13:41:01.951,23.5065853,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:02.951,102,2025-11-21 13:41:02.951,23.5451299,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:03.951,103,2025-11-21 13:41:03.951,23.5229578,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:04.951,104,2025-11-21 13:41:04.951,23.5256674,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:05.951,105,2025-11-21 13:41:05.951,23.5319621,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:06.951,106,2025-11-21 13:41:06.951,23.5168655,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:07.951,107,2025-11-21 13:41:07.951,23.5134623,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:08.951,108,2025-11-21 13:41:08.951,23.5172781,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:09.951,109,2025-11-21 13:41:09.951,23.5271197,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:10.951,110,2025-11-21 13:41:10.951,23.5061602,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:11.951,111,2025-11-21 13:41:11.951,23.5181634,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:12.951,112,2025-11-21 13:41:12.951,23.513048,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:13.951,113,2025-11-21 13:41:13.951,23.5347489,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:14.951,114,2025-11-21 13:41:14.951,23.5098932,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:15.951,115,2025-11-21 13:41:15.951,23.5098932,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:16.951,116,2025-11-21 13:41:16.951,23.5150141,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:17.951,117,2025-11-21 13:41:17.951,23.5087287,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:18.951,118,2025-11-21 13:41:18.951,23.5059923,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:19.951,119,2025-11-21 13:41:19.951,23.5194758,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:20.951,120,2025-11-21 13:41:20.951,23.5213371,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:21.951,121,2025-11-21 13:41:21.951,23.5200207,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:22.951,122,2025-11-21 13:41:22.951,23.5239014,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:23.951,123,2025-11-21 13:41:23.951,23.5235733,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:24.951,124,2025-11-21 13:41:24.951,23.5205208,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:25.951,125,2025-11-21 13:41:25.951,23.5113189,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:26.951,126,2025-11-21 13:41:26.951,23.5210283,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:27.951,127,2025-11-21 13:41:27.951,23.5068345,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:28.951,128,2025-11-21 13:41:28.951,23.500281,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:29.951,129,2025-11-21 13:41:29.951,23.5000112,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:30.951,130,2025-11-21 13:41:30.951,23.5093184,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:31.951,131,2025-11-21 13:41:31.951,23.5214442,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:32.951,132,2025-11-21 13:41:32.951,23.5283425,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:33.951,133,2025-11-21 13:41:33.951,23.5013859,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:34.951,134,2025-11-21 13:41:34.951,23.5041338,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:35.951,135,2025-11-21 13:41:35.951,23.5039083,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:36.951,136,2025-11-21 13:41:36.951,23.5034944,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:37.951,137,2025-11-21 13:41:37.951,23.5187498,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:38.951,138,2025-11-21 13:41:38.951,23.5161112,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:39.951,139,2025-11-21 13:41:39.951,23.5086745,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:40.951,140,2025-11-21 13:41:40.951,23.4903074,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:41.951,141,2025-11-21 13:41:41.951,23.4971077,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:42.951,142,2025-11-21 13:41:42.951,23.4926467,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:43.951,143,2025-11-21 13:41:43.951,23.5034994,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:44.951,144,2025-11-21 13:41:44.951,23.5102365,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:45.951,145,2025-11-21 13:41:45.951,23.5000728,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:46.951,146,2025-11-21 13:41:46.951,23.5020323,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:47.951,147,2025-11-21 13:41:47.951,23.5113567,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:48.951,148,2025-11-21 13:41:48.951,23.5011815,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:49.951,149,2025-11-21 13:41:49.951,23.4901152,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:50.951,150,2025-11-21 13:41:50.951,23.493989,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:51.951,151,2025-11-21 13:41:51.951,23.4794159,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:52.951,152,2025-11-21 13:41:52.951,23.5226761,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:53.951,153,2025-11-21 13:41:53.951,23.4988421,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:54.951,154,2025-11-21 13:41:54.951,23.5007277,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:55.951,155,2025-11-21 13:41:55.951,23.4894717,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:56.951,156,2025-11-21 13:41:56.951,23.4823005,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:57.951,157,2025-11-21 13:41:57.951,23.4945285,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:58.951,158,2025-11-21 13:41:58.951,23.4970349,,,,,,,,,,,,,,,,,,,
2025-11-21 13:41:59.951,159,2025-11-21 13:41:59.951,23.5061869,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:00.951,160,2025-11-21 13:42:00.951,23.4860557,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:01.951,161,2025-11-21 13:42:01.951,23.5110794,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:02.951,162,2025-11-21 13:42:02.951,23.4919133,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:03.951,163,2025-11-21 13:42:03.951,23.5043198,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:04.951,164,2025-11-21 13:42:04.951,23.496541,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:05.951,165,2025-11-21 13:42:05.951,23.4939886,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:06.951,166,2025-11-21 13:42:06.951,23.4825095,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:07.951,167,2025-11-21 13:42:07.951,23.4965998,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:08.951,168,2025-11-21 13:42:08.951,23.4871319,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:09.951,169,2025-11-21 13:42:09.951,23.5143061,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:10.951,170,2025-11-21 13:42:10.951,23.4976087,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:11.951,171,2025-11-21 13:42:11.951,23.5125368,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:12.951,172,2025-11-21 13:42:12.951,23.4904153,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:13.951,173,2025-11-21 13:42:13.951,23.48001,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:14.951,174,2025-11-21 13:42:14.951,23.4959284,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:15.951,175,2025-11-21 13:42:15.951,23.4991945,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:16.951,176,2025-11-21 13:42:16.951,23.4948772,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:17.951,177,2025-11-21 13:42:17.951,23.4893249,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:18.951,178,2025-11-21 13:42:18.951,23.4735156,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:19.951,179,2025-11-21 13:42:19.951,23.500626,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:20.951,180,2025-11-21 13:42:20.951,23.4959868,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:21.951,181,2025-11-21 13:42:21.951,23.4903755,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:22.951,182,2025-11-21 13:42:22.951,23.4752677,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:23.951,183,2025-11-21 13:42:23.951,23.4854993,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:24.951,184,2025-11-21 13:42:24.951,23.4861374,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:25.951,185,2025-11-21 13:42:25.951,23.4753182,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:26.951,186,2025-11-21 13:42:26.951,23.4888932,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:27.951,187,2025-11-21 13:42:27.951,23.4782982,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:28.951,188,2025-11-21 13:42:28.951,23.4822159,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:29.951,189,2025-11-21 13:42:29.951,23.4887235,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:30.951,190,2025-11-21 13:42:30.951,23.4667543,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:31.951,191,2025-11-21 13:42:31.951,23.4554092,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:32.951,192,2025-11-21 13:42:32.951,23.4795775,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:33.951,193,2025-11-21 13:42:33.951,23.480857,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:34.951,194,2025-11-21 13:42:34.951,23.4817769,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:35.951,195,2025-11-21 13:42:35.951,23.4850735,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:36.951,196,2025-11-21 13:42:36.951,23.4882677,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:37.951,197,2025-11-21 13:42:37.951,23.4941716,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:38.951,198,2025-11-21 13:42:38.951,23.4726358,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:39.951,199,2025-11-21 13:42:39.951,23.4573955,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:40.951,200,2025-11-21 13:42:40.951,23.4478362,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:41.951,201,2025-11-21 13:42:41.951,23.4610876,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:42.951,202,2025-11-21 13:42:42.951,23.4620813,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:43.951,203,2025-11-21 13:42:43.951,23.4613109,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:44.951,204,2025-11-21 13:42:44.951,23.46935,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:45.951,205,2025-11-21 13:42:45.951,23.4597033,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:46.951,206,2025-11-21 13:42:46.951,23.4474231,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:47.951,207,2025-11-21 13:42:47.951,23.4612149,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:48.951,208,2025-11-21 13:42:48.951,23.4525291,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:49.951,209,2025-11-21 13:42:49.951,23.469086,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:50.951,210,2025-11-21 13:42:50.951,23.4669629,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:51.951,211,2025-11-21 13:42:51.951,23.4468704,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:52.951,212,2025-11-21 13:42:52.951,23.4557246,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:53.951,213,2025-11-21 13:42:53.951,23.473368,,,,,,,,,,,,,,,,,,,
2025-11-21 13:42:54.951,214,2025-11-21 13:42:54.951,23.4796121,,,,,,,,,,,,,,,,,,,
