Address,USB0::0x2A8D::0x5101::MY58027919::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,34970A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY58027919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.02.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2024-05-16 11:41:01.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2024-05-16 12:47:16.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,1,Slot 1,34901A,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Channels,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channels,Name,Function,Range/Arg1,Res/Arg2,NPLC,Channel Delay (Seconds),Scale,Gain (M),Offset (B),Label,Test,Low,High,Delta,After N,Alarm,,,,,,,,,,,,,
101,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
102,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
103,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
104,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
105,,Temp (Type K),None,C,1,0.0006,False,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relay Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34970A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel ID,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,
Odometer,1630,1433,1626,1111,1630,,,,,,,,,,,,,,,,,,,,,,,,
34901A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel ID,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,193,194,195,196,197,198,199
Odometer,7013,7226,6983,11226,9913,6558,6377,6367,2743,2736,2731,2728,2731,0,0,0,0,0,0,0,0,0,23,23,22,6,7,173,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Control Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Data Logging,Immediately with Start Button,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Interval,00:00:00:05.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Data Logging,Immediately with Stop Button,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Sweep Time (Sec),Scan Number,101 (°C),102 (°C),103 (°C),104 (°C),105 (°C),,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:01.617,1,29.4832017,29.6677634,30.3467506,30.9184455,32.1210812,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:06.617,2,29.4782428,29.5847248,30.2577729,30.8525021,31.6977827,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:11.667,3,29.4982467,29.6141697,30.2912607,30.7957851,31.3301093,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:16.617,4,29.5044515,29.5523967,30.3137468,30.7988422,31.4518075,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:21.641,5,29.5055615,29.7861496,30.307036,30.7744345,31.3619737,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:26.640,6,29.4923423,29.6250941,30.3256958,30.7152716,31.0721334,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:31.617,7,29.4897583,29.5966052,30.401309,30.6580181,30.9880575,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:36.668,8,29.5167025,29.606364,30.4425279,30.5912075,30.9209479,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:41.637,9,29.4918881,29.5580578,30.4563346,30.6377228,31.0225596,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:46.646,10,29.514034,29.4331588,30.4077739,30.648481,31.1238792,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:51.628,11,29.5201699,29.2754674,30.3552266,30.5867059,31.1904965,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:41:56.617,12,29.5298183,29.3411744,30.3122987,30.588201,30.9629174,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:01.617,13,29.5376257,29.6959096,30.410184,30.5887591,31.0445877,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:06.642,14,29.5077286,30.5622766,30.3079336,30.5827463,30.8491233,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:11.617,15,29.518506,29.6165418,30.3552952,30.5200247,30.5139379,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:16.617,16,29.5933159,30.4060612,30.4839967,30.5483972,30.718133,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:21.623,17,29.5568267,29.6154022,30.5101123,30.6045331,31.3368492,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:26.617,18,29.5543705,29.2429657,30.4147156,30.6153394,31.9572418,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:31.661,19,29.5291493,29.3031522,30.3473435,30.6532116,32.171542,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:36.670,20,46.197766,39.5734326,49.1701314,99.0064325,540.511112,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:41.617,21,38.7808189,35.2810043,40.085916,70.9927242,609.439179,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:46.617,22,35.1015967,33.3421811,36.3735434,84.8641934,625.509278,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:51.621,23,61.0811574,54.0483651,88.1699691,108.742197,500.121033,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:42:56.638,24,45.58153,41.6568026,83.8966292,273.30757,429.761834,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:01.617,25,38.8988034,37.1084369,69.9970508,193.232465,493.975315,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:06.645,26,35.6362875,37.4099878,88.0509375,146.3031,437.740519,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:11.617,27,34.0948609,34.8623996,61.7119691,277.224982,400.53785,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:16.617,28,33.2005579,34.0085239,51.0255126,340.470059,328.959515,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:21.617,29,32.6528056,33.3212278,55.7007721,306.639886,386.500323,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:26.617,30,32.3029021,32.8978278,49.8598615,238.67765,253.309083,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:31.617,31,32.2308223,33.0442719,46.3097272,163.314834,357.503136,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:36.617,32,31.9697761,32.8278024,44.1424786,136.904542,299.168032,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:41.624,33,31.7420126,33.0071714,43.0626006,122.064524,220.077314,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:46.617,34,31.6223334,33.1865818,44.0955932,373.915974,366.928635,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:51.617,35,31.4947645,32.856529,43.5168228,219.282222,326.67825,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:43:56.621,36,31.4528681,32.8156435,42.153427,154.486022,263.934557,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:01.621,37,31.3818423,33.5193117,41.4657838,129.69785,235.686039,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:06.625,38,31.4183731,32.8584565,40.9202204,159.953929,422.37429,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:11.617,39,31.4319001,32.5770633,40.4746016,359.744884,538.62469,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:16.617,40,31.7024549,33.046547,64.3668551,270.0302,542.712271,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:21.617,41,31.5321558,32.797629,60.4617582,398.145452,392.367674,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:26.637,42,31.4601229,33.0117114,50.8637128,215.515854,388.306812,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:31.617,43,35.8760909,34.8524894,47.2811125,223.358728,541.713123,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:36.617,44,33.8231769,34.5031503,44.8786245,224.685653,490.61279,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:41.625,45,32.7036599,33.9949423,43.4456841,228.039501,347.389028,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:46.663,46,32.1451354,33.9666347,42.7338841,167.565114,298.479108,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:51.617,47,31.7974686,34.3796171,42.3817276,143.031118,245.529991,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:44:56.617,48,31.6396547,34.0937328,42.2029721,131.7529,210.389404,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:01.617,49,31.648344,34.4239567,43.2818517,126.584284,185.392689,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:06.617,50,31.6791125,34.6363574,42.5279432,119.822906,191.732687,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:11.650,51,31.8173445,34.3344202,42.1128716,117.239342,173.053628,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:16.637,52,31.836813,34.4015909,41.7302866,110.237522,175.619856,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:21.617,53,31.7446421,34.4061135,41.4231932,106.787268,217.267241,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:26.666,54,31.6683314,34.5407842,41.31028,106.245828,192.356467,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:31.649,55,31.7811712,34.4687659,41.2016495,105.532741,154.992472,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:36.621,56,31.7490266,34.2843161,41.0181044,103.156355,163.593001,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:41.689,57,31.6747834,34.2547658,40.918554,101.42267,150.049086,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:46.617,58,31.6070315,34.2868026,40.8611312,101.041257,139.879552,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:51.617,59,31.5428012,34.2793381,40.8250169,100.225985,133.628009,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:45:56.617,60,31.4965694,34.3557784,40.8388349,99.1773833,141.765867,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:01.645,61,31.5206562,34.4819602,40.8513834,98.8699987,139.004204,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:06.617,62,31.5184241,34.3553813,40.7137788,97.1823542,158.436851,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:11.617,63,31.4283133,34.1033387,40.436152,92.8175512,224.089211,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:16.617,64,31.3993831,34.0797807,40.2950345,92.7046622,292.367407,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:21.617,65,31.4607015,33.8608598,40.1833952,91.6868413,561.611082,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:26.639,66,31.5457098,33.5386663,40.1356965,90.7705402,566.265926,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:31.617,67,31.5269392,33.4097043,40.1118936,91.09832,549.360881,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:36.666,68,31.4985081,33.25143,40.1168812,89.0420834,489.723368,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:41.642,69,31.4401329,33.2125768,40.1465465,88.8175571,685.271653,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:46.617,70,31.4299141,33.646328,46.3921453,293.407786,433.837408,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:51.617,71,31.413442,33.3799057,43.1140296,165.025876,331.203098,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:46:56.620,72,31.3612157,33.2990618,41.8735776,130.342193,443.840218,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:01.661,73,31.320813,33.1828665,41.4102029,117.748152,285.647644,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:06.647,74,31.3473049,32.7363498,40.9347247,175.88993,295.583748,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:11.617,75,31.9779324,33.4336101,41.355838,138.465564,411.406464,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:16.629,76,31.7840687,33.4835616,41.2247384,120.081463,423.518412,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:21.622,77,31.6823981,33.5110654,42.9839724,110.986643,618.373981,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:26.617,78,31.6475502,33.5603416,41.9229624,104.938593,688.925187,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:31.641,79,31.579292,33.6021792,41.6848345,105.64012,515.07477,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:36.626,80,31.566062,33.5233375,41.5412472,103.982013,669.68844,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:41.618,81,31.4803498,33.3381939,56.3784045,330.357586,377.937247,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:46.652,82,32.4638045,39.5333183,62.133739,350.012034,442.073515,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:51.634,83,32.2662436,36.3856928,51.9163124,242.386008,478.4337,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:47:56.668,84,31.9672259,35.2228192,47.3183257,217.547263,434.259263,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:01.617,85,31.8079669,34.7451408,45.42172,165.471785,441.665311,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:06.617,86,31.6752618,34.5241666,44.5219221,144.713662,283.453556,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:11.680,87,31.5856805,34.4506262,44.002168,132.296162,378.531496,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:16.642,88,31.5544618,34.431253,43.7803215,126.897556,296.689105,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:21.630,89,31.5337525,34.4185664,43.568337,120.716701,218.792663,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:26.654,90,31.5114518,34.433682,43.4027487,115.797615,221.433528,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:31.617,91,31.4758781,34.3980363,43.2640811,113.095914,250.536325,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:36.617,92,31.4796059,34.2150218,43.1287891,114.641593,264.439304,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:41.691,93,31.5118056,34.242039,42.8939073,111.501651,264.45883,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:46.654,94,31.4856203,34.3209152,42.8607394,111.424985,225.240738,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:51.645,95,31.4609534,34.4768244,42.8190253,110.69271,248.72746,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:48:56.617,96,31.4256964,34.1719351,42.760954,109.55351,240.262433,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:01.635,97,31.4218313,34.6090545,42.8914403,108.385969,268.166056,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:06.617,98,31.3886542,35.0347372,42.8201418,107.757287,551.029685,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:11.617,99,31.3736955,34.6337598,42.646008,104.463013,562.491767,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:16.627,100,31.3659269,34.6600412,42.3938093,104.262558,574.388603,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:21.641,101,31.3776598,34.7114401,42.26902,103.830152,400.52358,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:26.671,102,31.4350309,34.5914363,42.2382291,103.149061,271.646139,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:31.617,103,31.4097318,34.5451093,42.2672123,102.044759,238.140323,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:36.687,104,31.4263678,34.6552785,42.209596,101.140497,262.450171,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:41.623,105,31.4183993,34.4923207,42.1354244,99.6199053,243.209944,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:46.637,106,31.4309641,34.2150709,42.1584574,100.030575,229.225763,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:51.617,107,31.497296,34.2973115,42.2646118,100.663505,434.12287,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:49:56.617,108,31.4793735,34.3238135,42.2935425,101.526174,491.809169,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:01.620,109,31.4544498,34.6176982,42.2272782,102.59623,434.959006,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:06.663,110,31.4298932,34.8078322,42.2927984,102.192863,450.247492,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:11.624,111,31.4519866,34.6902744,42.225111,100.875609,580.10263,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:16.625,112,31.4399341,34.4828363,42.253823,99.9363508,297.214993,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:21.627,113,31.4467163,34.4434868,42.2402232,98.8967177,217.598849,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:26.691,114,31.4110293,34.3865056,42.3105393,99.9077216,179.417005,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:31.617,115,31.4092399,34.7253274,42.3115188,99.0805801,182.028798,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:36.637,116,31.3711037,34.6314106,42.2438376,98.6938601,178.914402,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:41.618,117,31.3798404,34.5016634,42.1074915,97.4043142,195.654383,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:46.617,118,31.3661409,34.2557488,42.088065,98.8648017,175.354059,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:51.637,119,31.3620207,34.7857402,42.1105557,98.1787619,185.728105,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:50:56.645,120,31.3514806,34.7022163,42.0379013,97.091477,181.984614,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:01.617,121,31.3384661,35.1653502,41.9605203,97.1893547,178.158735,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:06.617,122,31.3606993,35.1293556,41.890756,97.8274775,166.120645,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:11.617,123,31.3963958,35.3973556,41.7489575,98.1956459,183.331244,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:16.617,124,31.3952969,35.1484563,41.704601,99.2280385,174.071679,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:21.669,125,31.4056739,35.3739269,41.4763954,99.392559,172.484111,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:26.618,126,31.4860536,34.9933039,41.3041834,98.7033605,170.215951,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:31.656,127,31.5503515,34.6482541,41.3113092,99.1751625,162.752091,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:36.662,128,31.5908284,34.9533765,41.2575092,100.787063,154.847731,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:41.631,129,31.6796805,35.1266848,41.2693444,98.6953522,188.081859,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:46.617,130,31.7049557,34.6413584,41.2785196,98.1785747,183.39525,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:51.620,131,31.7250009,34.3717624,41.2690385,98.9948408,175.960649,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:51:56.617,132,31.6546727,34.7597344,41.4863136,100.981811,164.225202,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:01.619,133,31.5810435,34.542451,41.5877041,101.472087,156.172324,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:06.617,134,31.5684036,34.9799721,41.5416955,100.266331,147.086447,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:11.617,135,31.5300757,35.2080715,41.493877,99.8318147,154.19506,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:16.634,136,31.5310824,35.2757986,41.4950623,98.6651388,152.999281,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:21.617,137,31.5486613,35.2555972,41.4988565,99.8789528,144.674605,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:26.617,138,31.5663719,35.2962324,41.5249602,100.819648,143.496077,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:31.617,139,31.5387311,35.290538,41.3831845,100.799463,138.133203,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:36.626,140,31.5379149,34.8415728,41.1471381,98.8050217,157.471536,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:41.617,141,31.4857582,35.1826827,40.9803062,99.1335206,137.762793,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:46.628,142,31.5422021,34.9691148,40.8925596,99.3197951,151.576242,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:51.617,143,31.6750858,34.9471476,40.9952184,100.075539,147.287044,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:52:56.617,144,31.841888,34.5600761,40.9237362,100.664245,151.802682,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:01.617,145,31.9422711,34.4585453,40.8810552,100.728534,165.480608,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:06.634,146,31.9592643,34.6349913,40.9308,100.304017,153.90362,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:11.647,147,31.9512879,34.1523059,41.1162736,99.2158004,164.350947,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:16.617,148,31.8413572,34.3529995,41.055281,98.3040494,149.724165,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:21.625,149,31.7444297,34.1396166,41.2066968,95.7397035,156.934522,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:26.634,150,31.695413,34.6414404,41.2562241,95.5171957,153.795516,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:31.617,151,31.6666966,34.292559,41.2632641,95.463133,148.958965,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:36.653,152,31.6847101,34.2594633,41.2484159,94.056669,153.475765,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:41.622,153,31.6676782,34.0656623,41.1440205,92.4187274,152.951156,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:46.621,154,31.6612993,33.5047538,40.8211949,88.3179169,153.529646,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:51.617,155,31.6578658,32.9392644,40.4653921,85.0086077,156.738664,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:53:56.629,156,31.6172705,32.5595751,40.2844637,83.8682511,149.911968,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:01.639,157,31.5838406,32.9089451,40.2462603,82.5658529,151.699369,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:06.661,158,31.5118641,32.5432926,40.2228835,81.6823237,151.862181,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:11.639,159,31.4383053,32.4225863,40.1352889,80.5921773,155.427418,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:16.636,160,31.3230567,32.3614485,40.072419,80.0230123,147.798513,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:21.620,161,31.2876524,32.1428525,40.0483224,79.81314,147.662297,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:26.618,162,31.2094738,32.0629593,40.0321385,79.7665302,142.41877,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:31.634,163,31.1472022,32.0365067,40.0019031,78.7279616,142.928749,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:36.635,164,31.1184057,31.8207359,39.8782501,78.4159991,145.532633,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:41.617,165,31.1049402,31.9646981,39.7302339,78.0916336,150.658292,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:46.617,166,31.0610272,32.2214667,39.7208924,77.5755446,178.223435,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:51.617,167,31.0496461,31.9488664,39.7337573,79.1643955,236.944584,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:54:56.642,168,30.9688953,31.8811906,39.693986,78.9539015,317.092046,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:01.639,169,30.8770335,31.6734663,39.6136803,79.359881,387.607257,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:06.617,170,30.8674185,31.7590252,39.5215452,79.929084,386.015952,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:11.617,171,30.7844306,31.217088,39.4708183,79.6163182,615.078431,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:16.617,172,30.7512445,31.1256015,39.4104742,79.7581118,492.160238,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:21.630,173,30.6956864,31.2042246,39.3801345,80.0170174,605.803196,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:26.637,174,30.6695714,31.4593947,39.3743995,80.0488559,642.124842,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:31.617,175,30.6039917,31.2407381,39.2634417,80.077327,655.897028,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:36.641,176,30.5951216,31.4243098,39.218862,80.8368466,628.672195,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:41.630,177,30.5667456,30.8199321,39.1913049,81.7893134,606.773381,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:46.617,178,30.5327326,31.0055303,39.2276535,83.8696458,577.383618,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:51.629,179,30.4668349,30.723946,39.201737,87.5891793,549.784554,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16 11:55:56.617,180,30.4254282,31.3089334,39.1805364,92.7285953,565.116976,,,,,,,,,,,,,,,,,,,,,,,
